cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,Marketability,External,Potential,gender_Female,gender_Male,branch_CE,branch_CSE,branch_ECE,branch_IT,branch_ME,part_time_job,internet_access,family_income_level,extracurricular_involvement,city_tier,placement_status
9.35,81.2,81.3,0.0,3.5,69.5,8.0,4.0,5.0,1.0,5.0,5.0,2.0,7.0,8.0,8.540000000000001,4.4,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
9.67,85.1,87.6,0.0,4.7,75.7,4.0,3.0,3.0,2.0,4.0,3.0,1.0,7.1,8.0,6.768,2.6000000000000005,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1
7.59,66.3,71.7,0.0,5.6,82.2,8.0,2.0,5.0,1.0,3.0,4.0,6.0,6.9,7.0,7.235999999999999,4.4,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
9.44,88.5,79.8,0.0,6.7,88.3,4.0,0.0,3.0,3.0,4.0,4.0,2.0,7.0,7.0,5.776,3.6,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
7.26,65.9,69.8,0.0,3.1,70.5,7.0,1.0,4.0,5.0,4.0,4.0,3.0,7.0,2.0,6.204,3.8000000000000003,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
5.97,54.8,54.3,1.0,1.1,63.4,2.0,0.0,1.0,2.0,2.0,0.0,1.0,6.8,3.0,3.1879999999999997,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
8.36,65.5,68.9,0.0,1.9,61.3,7.0,2.0,5.0,3.0,4.0,6.0,1.0,8.5,4.0,7.343999999999999,5.000000000000001,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.14,82.1,72.8,0.0,2.7,65.8,5.0,4.0,4.0,3.0,5.0,3.0,3.0,5.5,5.0,7.056,3.0000000000000004,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1
9.52,86.4,84.5,0.0,2.4,58.3,5.0,3.0,3.0,5.0,4.0,4.0,4.0,6.3,6.0,6.9079999999999995,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
8.75,83.4,76.2,0.0,5.5,84.1,7.0,3.0,5.0,3.0,5.0,4.0,3.0,9.0,4.0,7.800000000000001,3.8000000000000003,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
7.58,60.3,69.5,0.0,2.7,69.6,2.0,1.0,3.0,4.0,4.0,3.0,1.0,6.9,5.0,4.932,2.6000000000000005,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1
8.48,73.1,76.6,1.0,4.3,69.9,7.0,1.0,4.0,1.0,4.0,5.0,2.0,7.9,8.0,6.692000000000001,4.4,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1
7.31,60.1,61.8,0.0,0.0,53.4,6.0,2.0,4.0,5.0,3.0,5.0,4.0,5.3,3.0,6.324,4.8,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
7.39,70.6,59.4,0.0,3.0,74.7,2.0,3.0,2.0,5.0,4.0,3.0,0.0,7.5,8.0,5.056000000000001,2.4000000000000004,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
7.84,65.7,72.6,0.0,2.4,61.2,8.0,1.0,5.0,1.0,4.0,4.0,5.0,6.7,10.0,7.036,4.2,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.47,87.4,83.9,1.0,8.2,82.0,6.0,3.0,4.0,4.0,5.0,4.0,1.0,7.9,4.0,7.488,3.4000000000000004,2.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1
8.37,70.0,71.3,0.0,6.0,74.6,7.0,2.0,5.0,3.0,4.0,4.0,9.0,5.2,5.0,7.348,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6.63,63.4,59.5,0.0,6.5,80.0,4.0,0.0,2.0,5.0,3.0,1.0,3.0,5.2,9.0,4.252,1.4000000000000001,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
9.03,83.2,84.4,0.0,1.3,63.7,8.0,3.0,5.0,1.0,5.0,6.0,5.0,6.0,8.0,8.112,5.800000000000001,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1
7.7,63.9,67.3,2.0,3.6,67.8,3.0,2.0,2.0,4.0,4.0,4.0,1.0,5.4,4.0,5.08,3.4000000000000004,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0
8.33,65.2,83.5,0.0,5.6,74.7,4.0,4.0,3.0,5.0,3.0,3.0,0.0,6.0,7.0,6.532,2.4000000000000004,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.03,85.5,84.5,0.0,4.3,69.7,6.0,2.0,5.0,2.0,4.0,4.0,6.0,5.8,7.0,7.412,4.4,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
5.22,50.0,50.0,2.0,2.5,66.6,6.0,1.0,4.0,1.0,3.0,3.0,4.0,6.9,2.0,5.188000000000001,3.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0
8.81,84.2,69.7,1.0,2.9,74.5,3.0,3.0,3.0,4.0,4.0,4.0,2.0,6.3,10.0,6.224,3.6,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.17,72.7,88.2,0.0,0.6,65.1,8.0,3.0,5.0,4.0,4.0,6.0,1.0,5.3,10.0,8.168,5.000000000000001,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
9.85,87.5,90.0,0.0,6.7,73.1,7.0,4.0,5.0,2.0,5.0,6.0,6.0,6.0,6.0,8.54,6.000000000000001,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.71,67.2,65.2,0.0,1.0,68.2,7.0,1.0,5.0,2.0,4.0,4.0,4.0,8.8,10.0,6.784,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.62,77.0,73.0,0.0,2.2,60.4,6.0,2.0,4.0,3.0,3.0,4.0,1.0,7.4,6.0,6.848,3.4000000000000004,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.69,79.8,76.0,0.0,3.5,73.0,2.0,1.0,3.0,2.0,5.0,3.0,3.0,4.8,3.0,5.376,3.0000000000000004,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1
8.86,74.8,80.9,0.0,4.0,71.5,4.0,0.0,3.0,3.0,4.0,4.0,3.0,7.8,6.0,5.544,3.8000000000000003,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
9.43,88.6,73.7,0.0,5.4,77.3,4.0,1.0,2.0,4.0,5.0,2.0,2.0,7.1,6.0,5.672,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1
8.57,70.7,85.2,0.0,4.7,73.3,4.0,2.0,3.0,3.0,4.0,2.0,2.0,5.2,9.0,6.028,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
8.36,79.8,79.4,0.0,4.6,76.0,8.0,2.0,5.0,2.0,4.0,6.0,7.0,6.8,6.0,7.543999999999999,6.200000000000001,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1
7.73,68.6,68.1,0.0,7.9,84.9,3.0,1.0,2.0,1.0,4.0,3.0,3.0,4.6,4.0,4.792,3.0000000000000004,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
7.92,75.5,74.4,0.0,6.5,79.8,7.0,2.0,5.0,4.0,5.0,4.0,0.0,7.8,8.0,7.168,3.2,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
7.13,65.9,64.5,2.0,0.0,57.0,7.0,1.0,5.0,5.0,3.0,6.0,6.0,6.9,10.0,6.5520000000000005,6.000000000000001,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
8.7,76.0,85.7,0.0,5.9,87.5,8.0,2.0,5.0,4.0,4.0,6.0,7.0,7.4,9.0,7.68,6.200000000000001,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
9.86,89.3,86.5,0.0,6.8,79.7,7.0,3.0,5.0,4.0,5.0,6.0,0.0,9.0,6.0,8.244,4.800000000000001,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1
8.5,76.2,70.7,1.0,0.5,66.0,7.0,3.0,4.0,1.0,4.0,5.0,5.0,7.0,3.0,7.300000000000001,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
9.34,80.0,89.4,0.0,3.7,69.8,6.0,3.0,4.0,5.0,4.0,4.0,2.0,7.7,7.0,7.436000000000001,3.6,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
7.08,64.8,61.3,0.0,4.1,72.3,4.0,3.0,3.0,5.0,3.0,1.0,1.0,6.3,7.0,5.732,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1
8.55,76.8,64.8,0.0,5.0,73.0,8.0,3.0,5.0,2.0,4.0,6.0,5.0,8.0,5.0,7.92,5.800000000000001,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1
7.66,63.9,69.2,0.0,4.0,72.9,6.0,2.0,3.0,3.0,4.0,6.0,6.0,7.4,8.0,6.064,6.000000000000001,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1
7.85,76.4,76.9,2.0,1.6,65.8,6.0,3.0,4.0,3.0,4.0,5.0,5.0,7.3,6.0,6.840000000000001,5.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
9.78,85.1,94.0,0.0,4.7,76.5,7.0,3.0,5.0,2.0,4.0,6.0,1.0,6.7,5.0,8.212,5.000000000000001,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
8.32,83.4,67.2,0.0,3.8,69.4,6.0,3.0,4.0,4.0,5.0,2.0,3.0,7.9,1.0,7.028000000000001,2.2,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1
8.28,77.9,75.8,2.0,2.4,70.8,6.0,2.0,3.0,1.0,5.0,3.0,2.0,6.7,7.0,6.312,2.8000000000000003,1.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
8.99,76.1,75.6,0.0,6.2,68.5,5.0,4.0,4.0,2.0,5.0,5.0,2.0,8.3,3.0,7.396,4.4,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
8.25,79.4,80.3,0.0,5.1,70.9,8.0,3.0,5.0,1.0,4.0,4.0,2.0,6.5,2.0,7.800000000000001,3.6,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.52,80.9,85.3,0.0,4.7,83.0,8.0,2.0,5.0,3.0,4.0,6.0,5.0,6.1,7.0,8.008,5.800000000000001,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
9.14,79.2,83.7,1.0,7.0,84.0,5.0,3.0,3.0,3.0,5.0,2.0,0.0,7.7,10.0,6.756,1.6,2.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
9.61,87.4,77.2,0.0,10.0,84.7,4.0,4.0,3.0,4.0,4.0,4.0,1.0,7.5,8.0,7.0440000000000005,3.4000000000000004,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1
8.88,78.4,86.8,0.0,5.8,82.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,5.4,10.0,5.852,1.8,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
8.76,81.0,80.0,0.0,5.1,68.1,3.0,2.0,3.0,2.0,4.0,2.0,1.0,6.9,9.0,5.904,1.8,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
7.89,73.0,73.3,0.0,5.4,78.3,8.0,3.0,5.0,3.0,4.0,5.0,3.0,7.9,9.0,7.656000000000001,4.6,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1
7.63,73.5,68.5,0.0,6.5,78.9,8.0,3.0,5.0,3.0,4.0,5.0,4.0,6.7,5.0,7.552,4.8,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
9.31,79.0,85.7,0.0,7.5,74.1,7.0,4.0,5.0,5.0,5.0,5.0,3.0,6.9,5.0,8.324,4.6,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
6.98,67.3,66.2,1.0,7.3,80.3,5.0,0.0,3.0,1.0,4.0,4.0,0.0,8.3,8.0,4.992000000000001,3.2,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
9.54,91.6,81.0,0.0,0.0,64.1,8.0,3.0,5.0,3.0,5.0,3.0,7.0,7.0,4.0,8.315999999999999,3.8000000000000007,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
8.27,71.7,77.9,0.0,0.1,50.9,8.0,2.0,4.0,5.0,4.0,6.0,3.0,8.2,3.0,7.107999999999999,5.4,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
7.22,63.7,69.0,2.0,0.8,67.6,8.0,0.0,5.0,4.0,3.0,5.0,4.0,5.9,8.0,6.4879999999999995,4.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
7.23,57.6,61.6,0.0,3.4,58.3,7.0,2.0,4.0,1.0,4.0,4.0,7.0,7.2,10.0,6.492000000000001,4.6000000000000005,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1
7.26,66.7,64.2,1.0,2.9,73.8,8.0,3.0,5.0,4.0,4.0,6.0,9.0,6.1,5.0,7.404,6.6000000000000005,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1
8.62,82.6,70.6,0.0,0.7,55.9,8.0,1.0,5.0,4.0,4.0,5.0,4.0,7.7,9.0,7.348000000000001,4.8,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
9.0,79.0,80.0,0.0,5.6,74.7,1.0,2.0,2.0,1.0,4.0,2.0,2.0,6.3,7.0,5.2,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
10.0,92.8,91.4,0.0,7.1,86.1,8.0,3.0,4.0,3.0,5.0,4.0,3.0,6.8,1.0,8.1,3.8000000000000003,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
10.0,87.9,87.2,0.0,3.8,70.6,7.0,3.0,4.0,4.0,5.0,6.0,3.0,6.8,10.0,7.9,5.4,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.35,78.7,72.9,0.0,6.0,77.2,3.0,1.0,2.0,4.0,4.0,1.0,0.0,7.8,6.0,5.039999999999999,0.8,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1
8.59,81.5,81.5,0.0,4.4,86.1,2.0,2.0,2.0,1.0,4.0,3.0,3.0,6.3,8.0,5.236,3.0000000000000004,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
6.92,58.8,55.1,0.0,6.4,78.2,6.0,1.0,3.0,4.0,4.0,5.0,5.0,7.1,7.0,5.468000000000001,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1
6.35,55.2,70.3,0.0,4.5,79.1,8.0,0.0,5.0,4.0,4.0,6.0,1.0,7.8,3.0,6.140000000000001,5.000000000000001,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1
8.49,80.0,81.4,0.0,4.7,76.7,5.0,3.0,3.0,2.0,5.0,3.0,4.0,7.7,9.0,6.496,3.2,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
7.35,62.1,59.4,1.0,1.5,73.5,7.0,1.0,5.0,3.0,4.0,5.0,5.0,7.4,2.0,6.64,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0
8.48,72.1,75.0,1.0,5.9,75.8,7.0,2.0,4.0,2.0,5.0,2.0,2.0,6.7,4.0,6.992000000000001,2.0,2.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1
8.86,81.9,81.8,0.0,5.0,74.6,8.0,4.0,5.0,2.0,4.0,5.0,3.0,8.3,3.0,8.344000000000001,4.6,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1
8.22,70.6,81.6,0.0,5.8,74.2,7.0,1.0,5.0,3.0,5.0,6.0,3.0,7.6,9.0,6.988,5.4,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1
7.51,67.4,66.5,1.0,3.5,66.7,2.0,1.0,2.0,3.0,5.0,2.0,2.0,6.9,6.0,4.5040000000000004,2.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.01,80.0,88.5,0.0,5.2,78.0,5.0,3.0,3.0,5.0,5.0,2.0,3.0,4.6,10.0,6.704000000000001,2.2,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
8.8,73.8,74.5,2.0,5.1,72.7,8.0,4.0,5.0,2.0,5.0,5.0,2.0,4.9,7.0,8.32,4.4,1.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
7.85,73.8,74.9,0.0,6.9,90.5,8.0,3.0,5.0,1.0,5.0,4.0,5.0,5.8,10.0,7.640000000000001,4.2,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
7.86,67.2,69.2,0.0,4.8,79.4,8.0,3.0,4.0,4.0,5.0,3.0,3.0,5.2,10.0,7.244,3.0000000000000004,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
8.85,86.1,84.3,0.0,4.0,74.1,6.0,0.0,4.0,1.0,5.0,5.0,4.0,7.0,3.0,6.340000000000001,4.8,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1
9.18,87.8,84.0,0.0,4.6,75.3,8.0,4.0,5.0,3.0,4.0,5.0,1.0,8.3,6.0,8.472000000000001,4.2,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
9.67,92.7,94.7,1.0,4.6,64.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,8.2,7.0,8.468,5.0,2.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1
9.38,85.2,88.8,0.0,3.8,63.7,7.0,3.0,5.0,4.0,5.0,5.0,2.0,7.8,1.0,8.052000000000001,4.4,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
8.79,78.7,74.5,1.0,4.0,71.6,7.0,4.0,4.0,1.0,5.0,4.0,4.0,5.6,10.0,7.716,4.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
7.02,62.0,62.1,0.0,4.6,78.9,6.0,2.0,3.0,2.0,3.0,2.0,1.0,6.5,1.0,5.808,1.8,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.31,67.7,67.4,3.0,4.5,79.9,8.0,2.0,5.0,2.0,3.0,2.0,3.0,7.4,8.0,7.123999999999999,2.2,0.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
6.01,55.7,50.0,1.0,1.7,69.2,6.0,0.0,5.0,5.0,2.0,5.0,2.0,7.7,4.0,5.604,4.4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1
8.71,72.9,74.9,0.0,4.4,74.0,8.0,3.0,5.0,2.0,4.0,4.0,7.0,4.0,7.0,7.984,4.6000000000000005,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1
8.49,74.1,79.2,0.0,3.2,65.5,4.0,1.0,2.0,5.0,4.0,1.0,5.0,6.4,9.0,5.296,1.8,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1
6.6,50.9,59.8,0.0,0.5,60.9,8.0,2.0,5.0,4.0,3.0,6.0,9.0,5.5,4.0,6.84,6.6000000000000005,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1
9.86,88.4,81.1,0.0,3.9,69.0,8.0,4.0,5.0,5.0,4.0,4.0,5.0,6.3,1.0,8.744,4.2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1
8.51,82.3,78.3,0.0,4.2,75.8,7.0,2.0,5.0,5.0,4.0,4.0,4.0,6.1,2.0,7.404,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1
8.6,84.4,85.4,0.0,3.0,66.3,6.0,3.0,4.0,1.0,5.0,5.0,1.0,6.4,5.0,7.14,4.2,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1
5.76,51.9,54.4,1.0,1.7,66.8,1.0,1.0,1.0,3.0,4.0,1.0,0.0,5.3,6.0,3.2039999999999997,0.8,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
8.26,70.0,80.6,0.0,3.6,67.5,8.0,3.0,5.0,4.0,4.0,4.0,4.0,6.5,9.0,7.804,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
8.75,75.8,86.9,0.0,5.3,71.4,8.0,2.0,5.0,3.0,5.0,4.0,3.0,7.5,3.0,7.699999999999999,3.8000000000000003,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1
8.26,74.5,70.7,0.0,9.4,81.6,8.0,2.0,5.0,1.0,5.0,5.0,3.0,7.6,8.0,7.504,4.6,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
8.91,80.7,85.2,0.0,6.6,77.8,7.0,1.0,4.0,4.0,4.0,3.0,3.0,7.6,8.0,6.864,3.0000000000000004,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1
6.43,57.4,55.9,1.0,3.8,71.9,4.0,2.0,3.0,5.0,3.0,4.0,1.0,6.3,5.0,5.172,3.4000000000000004,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
9.67,86.0,93.7,0.0,5.9,76.5,8.0,4.0,5.0,4.0,5.0,6.0,6.0,8.2,3.0,8.668000000000001,6.000000000000001,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1
7.76,64.5,74.2,2.0,5.6,71.5,7.0,1.0,3.0,4.0,4.0,3.0,2.0,5.4,5.0,6.0040000000000004,2.8000000000000003,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1
8.73,80.0,83.8,0.0,6.9,77.5,7.0,2.0,5.0,4.0,4.0,4.0,6.0,6.7,1.0,7.492000000000001,4.4,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1
8.55,74.5,74.8,0.0,3.2,77.0,7.0,2.0,5.0,5.0,5.0,4.0,1.0,7.5,6.0,7.42,3.4000000000000004,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
6.27,59.2,60.1,0.0,2.9,63.1,3.0,0.0,2.0,3.0,2.0,1.0,2.0,5.1,10.0,3.908,1.2000000000000002,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1
9.4,80.8,87.7,1.0,5.7,86.9,6.0,3.0,4.0,5.0,4.0,5.0,5.0,7.6,9.0,7.46,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
9.12,77.0,89.5,0.0,9.4,92.2,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.7,3.0,5.4479999999999995,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
7.47,62.8,69.2,0.0,4.0,72.0,8.0,2.0,5.0,1.0,3.0,6.0,3.0,8.9,9.0,7.187999999999999,5.4,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
